time_days,earlier_flights
0.03838572221442467,-11.175141333132814
0.03838572221442467,28.916791918845377
0.03838572221442467,8.869610496408342
0.03838572221442467,29.031097090124575
0.03838572221442467,8.983915667687569
0.03838572221442467,49.07584891966576
0.03838572221442467,69.12303034210277
0.03838572221442467,-10.827359337428504
0.03838572221442467,29.264573914549658
0.03838572221442467,29.378879085828885
0.03838572221442467,9.679476254261175
0.03838572221442467,29.84096284797741
0.03838572221442467,29.955268019256607
0.03838572221442467,30.303047582935903
0.03838572221442467,27.309225148591395
0.03838572221442467,8.414823538629804
0.053707875522346966,33.18256533240617
0.053707875522346966,14.059553623088647
0.05526276641003855,34.104302047794846
0.05526276641003855,-25.341685524182594
0.05526276641003855,12.675728038299013
0.05526276641003855,32.608604532659314
0.0629076466078549,52.65578595509632
0.0629076466078549,32.7253424584668
0.0629076466078549,-7.366590793511392
0.06446253749554648,-7.366590793511392
0.06446253749554648,12.675727065488957
0.06446253749554648,12.563853919130594
0.06446253749554648,-7.600065429113982
0.06446253749554648,-27.759118781896902
0.06446253749554648,7.6073876168753145
0.06446253749554648,1.2695309163836441
0.07210741769336283,20.85462881987462
0.07210741769336283,-5.525545496414907
0.07210741769336283,14.059552407076069
0.07362991502089403,-12.90187586529288
0.07362991502089403,6.685652603904003
0.07362991502089403,2.536618088960722
0.07362991502089403,29.495614336408835
0.07362991502089403,1.7316178401646027
0.08130718877887078,61.063297808837916
0.08130718877887078,13.252119890156678
0.08130718877887078,52.76765837184726
0.08130718877887078,4.380090546928301
0.08130718877887078,18.20372019695037
0.08130718877887078,-3.5701991624814866
0.08130718877887078,3.4607848836504047
0.08130718877887078,18.320457393150434
0.08438457699409355,16.59128765011701
0.08438457699409355,16.017329768800153
0.08438457699409355,-23.962725472769776
0.08438457699409355,-25.689463093601404
0.08438457699409355,-6.218672550212062
0.08438457699409355,53.22731502176538
0.08438457699409355,-6.795060024424885
0.08438457699409355,11.291908825414737
0.08438457699409355,-20.732995332131196
0.10126162216151409,-41.58517797617432
0.10126162216151409,45.39619088543904
0.10126162216151409,-34.56149000480495
0.10126162216151409,32.37756391623799
0.10126162216151409,-27.53537000851466
0.10126162216151409,39.403683912528294
0.10126162216151409,33.989996195548684
0.10278411948904527,-19.120561593605572
0.12273855254775365,-20.161468259722653
0.12273855254775365,25.808666793887028
0.12273855254775365,-14.16895885478695
0.12273855254775365,51.614883228859725
0.12273855254775365,-8.409923842251374
0.12273855254775365,37.44590604007911
0.12273855254775365,23.160191411896022
0.12273855254775365,53.691832268049694
0.14269298560646204,-26.26584862219424
0.14269298560646204,-15.664651505872598
0.14269298560646204,-36.28579105282904
0.14421548293399322,14.288167175920023
0.14421548293399322,-6.33540293674227
0.14421548293399322,3.6894042733416654
0.14421548293399322,17.284423824007803
0.14421548293399322,-65.32173463704963
0.15497014393538608,13.366431676543726
0.15497014393538608,-9.3316573960077
0.15497014393538608,14.862126273249345
0.15497014393538608,-47.811155936650295
0.15652503482307767,-33.06335657350871
0.15652503482307767,-26.26827918790022
0.15652503482307767,-3.570190115348794
0.15652503482307767,19.701856838519518
0.15652503482307767,-57.48818212383998
0.164169915020894,-18.77520943399975
